State,CBSASub,Areaname,Rent50_0,Rent50_1,Rent50_2,Rent50_3,Rent50_4,state_alpha,pop2000
1,NCNTY01041N01041,"Crenshaw County, AL",413,508,605,725,747,AL,13665
1,NCNTY01043N01043,"Cullman County, AL",490,511,592,813,956,AL,77483
1,NCNTY01045N01045,"Dale County, AL",442,517,575,798,993,AL,49129
1,NCNTY01047N01047,"Dallas County, AL",382,534,592,709,750,AL,46365
1,NCNTY01049N01049,"DeKalb County, AL",422,482,574,741,804,AL,64452
1,NCNTY01053N01053,"Escambia County, AL",450,451,545,683,795,AL,38440
1,NCNTY01057N01057,"Fayette County, AL",352,407,536,783,946,AL,18495
1,NCNTY01059N01059,"Franklin County, AL",365,469,560,724,944,AL,31223
1,NCNTY01071N01071,"Jackson County, AL",466,498,560,708,986,AL,53926
1,NCNTY01075N01075,"Lamar County, AL",358,448,536,713,939,AL,15904
1,NCNTY01087N01087,"Macon County, AL",413,477,587,755,779,AL,24105
1,NCNTY01091N01091,"Marengo County, AL",482,489,581,714,733,AL,22539
1,NCNTY01093N01093,"Marion County, AL",348,407,536,692,940,AL,31214
1,NCNTY01095N01095,"Marshall County, AL",500,543,604,831,889,AL,82231
1,NCNTY01099N01099,"Monroe County, AL",446,482,536,782,884,AL,24324
1,NCNTY01105N01105,"Perry County, AL",482,489,581,714,733,AL,11861
1,NCNTY01107N01107,"Pickens County, AL",352,441,536,702,940,AL,20949
1,NCNTY01109N01109,"Pike County, AL",406,446,536,696,719,AL,29605
1,NCNTY01111N01111,"Randolph County, AL",479,480,575,713,946,AL,22380
1,NCNTY01119N01119,"Sumter County, AL",358,471,536,713,939,AL,14798
1,NCNTY01121N01121,"Talladega County, AL",486,488,584,791,1030,AL,80321
1,NCNTY01123N01123,"Tallapoosa County, AL",431,464,560,818,894,AL,41475
1,NCNTY01129N01129,"Washington County, AL",444,455,536,675,872,AL,18097
1,NCNTY01131N01131,"Wilcox County, AL",444,455,536,675,872,AL,13183
1,NCNTY01133N01133,"Winston County, AL",354,413,542,650,805,AL,24843
2,METRO11260M11260,"Anchorage, AK HUD Metro FMR Area",755,862,1080,1574,1896,AK,260283
2,METRO11260N02170,"Matanuska-Susitna Borough, AK HUD Metro FMR Area",670,809,1003,1461,1731,AK,59322
2,METRO21820M21820,"Fairbanks, AK MSA",686,831,1055,1514,1632,AK,82840
2,NCNTY02013N02013,"Aleutians East Borough, AK",924,1002,1313,1607,1656,AK,2697
2,NCNTY02016N02016,"Aleutians West Census Area, AK",924,1002,1313,1607,1656,AK,5465
2,NCNTY02050N02050,"Bethel Census Area, AK",1062,1276,1548,1851,2717,AK,16006
2,NCNTY02060N02060,"Bristol Bay Borough, AK",924,1002,1313,1607,1656,AK,1258
2,NCNTY02068N02068,"Denali Borough, AK",723,910,1114,1609,1763,AK,1893
2,NCNTY02070N02070,"Dillingham Census Area, AK",924,1002,1313,1607,1656,AK,4922
2,NCNTY02100N02100,"Haines Borough, AK",723,910,1114,1609,1763,AK,2392
2,NCNTY02110N02110,"Juneau City and Borough, AK",874,1054,1344,1774,2267,AK,30711
2,NCNTY02122N02122,"Kenai Peninsula Borough, AK",642,742,892,1239,1540,AK,49691
2,NCNTY02130N02130,"Ketchikan Gateway Borough, AK",778,1031,1195,1741,2097,AK,14070
2,NCNTY02150N02150,"Kodiak Island Borough, AK",864,1011,1329,1865,1919,AK,13913
2,NCNTY02164N02164,"Lake and Peninsula Borough, AK",924,1002,1313,1607,1656,AK,1823
2,NCNTY02180N02180,"Nome Census Area, AK",924,1080,1315,1607,1657,AK,9196
2,NCNTY02185N02185,"North Slope Borough, AK",938,1100,1446,1731,1781,AK,7385
2,NCNTY02188N02188,"Northwest Arctic Borough, AK",924,1002,1313,1607,1656,AK,7208
2,NCNTY02201N02201,"Prince of Wales-Outer Ketchikan Census Area, AK",924,1002,1313,1607,1656,AK,6146
2,NCNTY02220N02220,"Sitka City and Borough, AK",793,958,1176,1656,2064,AK,8835
2,NCNTY02232N02232,"Skagway-Hoonah-Angoon Census Area, AK",924,1002,1313,1607,1656,AK,3436
2,NCNTY02240N02240,"Southeast Fairbanks Census Area, AK",723,910,1114,1609,1763,AK,6174
2,NCNTY02261N02261,"Valdez-Cordova Census Area, AK",723,910,1114,1609,1763,AK,10195
2,NCNTY02270N02270,"Wade Hampton Census Area, AK",924,1002,1313,1607,1656,AK,7028
2,NCNTY02280N02280,"Wrangell-Petersburg Census Area, AK",924,1002,1313,1607,1656,AK,6684
2,NCNTY02282N02282,"Yakutat City and Borough, AK",924,1002,1313,1607,1656,AK,808
2,NCNTY02290N02290,"Yukon-Koyukuk Census Area, AK",924,1002,1313,1607,1656,AK,6551
4,METRO22380M22380,"Flagstaff, AZ MSA",920,1061,1208,1572,2069,AZ,116320
4,METRO29420M29420,"Lake Havasu City-Kingman, AZ MSA",666,711,840,1186,1347,AZ,155032
4,METRO38060M38060,"Phoenix-Mesa-Scottsdale, AZ MSA",684,802,967,1409,1681,AZ,3251876
4,METRO39140M39140,"Prescott, AZ MSA",753,766,944,1375,1432,AZ,167517
4,METRO46060M46060,"Tucson, AZ MSA",570,669,875,1263,1418,AZ,843746
4,METRO49740M49740,"Yuma, AZ MSA",644,718,853,1216,1435,AZ,160026
4,NCNTY04001N04001,"Apache County, AZ",443,593,656,918,1125,AZ,69423
4,NCNTY04003N04003,"Cochise County, AZ",531,624,791,1099,1391,AZ,117755
4,NCNTY04007N04007,"Gila County, AZ",602,705,926,1327,1367,AZ,51335
4,NCNTY04009N04009,"Graham County, AZ",602,651,725,1024,1139,AZ,33489
4,NCNTY04011N04011,"Greenlee County, AZ",549,623,785,1086,1274,AZ,8547
4,NCNTY04012N04012,"La Paz County, AZ",604,605,764,1116,1148,AZ,19715
4,NCNTY04017N04017,"Navajo County, AZ",544,604,780,1058,1358,AZ,97470
4,NCNTY04023N04023,"Santa Cruz County, AZ",625,626,805,1169,1203,AZ,38381
5,METRO22220M22220,"Fayetteville-Springdale-Rogers, AR HUD Metro FMR Area",520,549,699,1015,1087,AR,325364
5,METRO22900M22900,"Fort Smith, AR-OK HUD Metro FMR Area",409,463,583,788,871,AR,168318
5,METRO22900N05047,"Franklin County, AR HUD Metro FMR Area",339,433,522,649,774,AR,17771
5,METRO26300M26300,"Hot Springs, AR MSA",443,554,684,881,908,AR,88068
5,METRO27860MM3700,"Jonesboro, AR HUD Metro FMR Area",498,515,597,847,872,AR,82148
5,METRO27860N05111,"Poinsett County, AR HUD Metro FMR Area",335,422,515,685,771,AR,25614
5,METRO30780M30780,"Little Rock-North Little Rock-Conway, AR HUD Metro FMR Area",587,653,728,994,1082,AR,594054
5,METRO30780N05053,"Grant County, AR HUD Metro FMR Area",472,474,568,823,849,AR,16464
5,METRO32820M32820,"Memphis, TN-MS-AR HUD Metro FMR Area",702,761,847,1129,1186,AR,50866
5,METRO38220M38220,"Pine Bluff, AR MSA",437,517,634,775,869,AR,107341
5,METRO45500M45500,"Texarkana, TX-Texarkana, AR MSA",532,533,654,823,899,AR,40443
5,NCNTY05001N05001,"Arkansas County, AR",371,430,567,748,771,AR,20749
5,NCNTY05003N05003,"Ashley County, AR",405,463,583,712,732,AR,24209
5,NCNTY05005N05005,"Baxter County, AR",422,481,592,776,1040,AR,38386
5,NCNTY05009N05009,"Boone County, AR",462,471,556,711,787,AR,33948
5,NCNTY05011N05011,"Bradley County, AR",392,400,528,658,715,AR,12600
5,NCNTY05013N05013,"Calhoun County, AR",382,477,533,677,849,AR,5744
5,NCNTY05015N05015,"Carroll County, AR",464,465,592,726,1039,AR,25357
5,NCNTY05017N05017,"Chicot County, AR",392,400,528,658,715,AR,14117
5,NCNTY05019N05019,"Clark County, AR",473,474,569,753,777,AR,23546
5,NCNTY05021N05021,"Clay County, AR",407,427,515,689,710,AR,17609
5,NCNTY05023N05023,"Cleburne County, AR",515,516,618,797,1089,AR,24046
5,NCNTY05027N05027,"Columbia County, AR",361,462,557,709,846,AR,25603
5,NCNTY05029N05029,"Conway County, AR",466,468,561,717,751,AR,20336
5,NCNTY05037N05037,"Cross County, AR",458,459,550,800,837,AR,19526
5,NCNTY05039N05039,"Dallas County, AR",382,477,533,677,849,AR,9210
5,NCNTY05041N05041,"Desha County, AR",392,400,528,677,715,AR,15341
5,NCNTY05043N05043,"Drew County, AR",385,486,594,776,1033,AR,18723
5,NCNTY05049N05049,"Fulton County, AR",419,420,529,695,803,AR,11642
5,NCNTY05055N05055,"Greene County, AR",394,494,546,797,820,AR,37331
5,NCNTY05057N05057,"Hempstead County, AR",407,468,561,671,776,AR,23587
5,NCNTY05059N05059,"Hot Spring County, AR",455,456,547,729,878,AR,30353
5,NCNTY05061N05061,"Howard County, AR",355,423,515,654,676,AR,14300
5,NCNTY05063N05063,"Independence County, AR",410,503,561,714,813,AR,34233
5,NCNTY05065N05065,"Izard County, AR",419,420,529,695,803,AR,13249
5,NCNTY05067N05067,"Jackson County, AR",425,446,515,686,709,AR,18418
5,NCNTY05071N05071,"Johnson County, AR",347,476,535,721,942,AR,22781
5,NCNTY05073N05073,"Lafayette County, AR",444,484,569,682,785,AR,8559
5,NCNTY05075N05075,"Lawrence County, AR",336,423,515,642,799,AR,17774
5,NCNTY05077N05077,"Lee County, AR",431,432,528,720,829,AR,12580
5,NCNTY05081N05081,"Little River County, AR",444,484,569,695,785,AR,13628
5,NCNTY05083N05083,"Logan County, AR",335,463,515,750,794,AR,22486
5,NCNTY05089N05089,"Marion County, AR",417,418,523,701,759,AR,16140
5,NCNTY05093N05093,"Mississippi County, AR",376,457,563,759,890,AR,51979
5,NCNTY05095N05095,"Monroe County, AR",448,449,538,708,731,AR,10254
5,NCNTY05097N05097,"Montgomery County, AR",416,498,626,794,816,AR,9245
5,NCNTY05099N05099,"Nevada County, AR",444,484,569,682,785,AR,9955
5,NCNTY05101N05101,"Newton County, AR",461,463,554,717,814,AR,8608
5,NCNTY05103N05103,"Ouachita County, AR",371,465,515,703,791,AR,28790
5,NCNTY05107N05107,"Phillips County, AR",428,432,515,649,670,AR,26445
5,NCNTY05109N05109,"Pike County, AR",444,484,569,682,785,AR,11303
5,NCNTY05113N05113,"Polk County, AR",428,464,515,713,807,AR,20229
5,NCNTY05115N05115,"Pope County, AR",409,436,567,804,828,AR,54469
5,NCNTY05117N05117,"Prairie County, AR",448,449,538,708,731,AR,9539
5,NCNTY05121N05121,"Randolph County, AR",341,429,524,627,894,AR,18195
5,NCNTY05123N05123,"St. Francis County, AR",438,480,557,790,942,AR,29329
5,NCNTY05127N05127,"Scott County, AR",427,429,515,672,903,AR,10996
5,NCNTY05129N05129,"Searcy County, AR",461,463,554,717,814,AR,8261
5,NCNTY05133N05133,"Sevier County, AR",428,458,515,700,787,AR,15757
5,NCNTY05135N05135,"Sharp County, AR",444,445,534,666,688,AR,17119
5,NCNTY05137N05137,"Stone County, AR",419,420,529,695,803,AR,11499
5,NCNTY05139N05139,"Union County, AR",473,493,571,729,1004,AR,45629
5,NCNTY05141N05141,"Van Buren County, AR",428,428,515,678,797,AR,16192
5,NCNTY05145N05145,"White County, AR",448,449,571,780,803,AR,67165
5,NCNTY05147N05147,"Woodruff County, AR",448,449,538,708,731,AR,8741
5,NCNTY05149N05149,"Yell County, AR",435,437,533,693,715,AR,21139
6,METRO12540M12540,"Bakersfield, CA MSA",655,706,837,1221,1471,CA,661645
6,METRO17020M17020,"Chico, CA MSA",637,753,910,1282,1523,CA,203171
6,METRO20940M20940,"El Centro, CA MSA",666,750,884,1269,1550,CA,142361
6,METRO23420M23420,"Fresno, CA MSA",689,762,881,1281,1465,CA,799407
6,METRO25260M25260,"Hanford-Corcoran, CA MSA",692,723,835,1217,1468,CA,129461
6,METRO31100MM4480,"Los Angeles-Long Beach, CA HUD Metro FMR Area",1023,1237,1550,2113,2601,CA,9519338
6,METRO31100MM5945,"Orange County, CA HUD Metro FMR Area",1297,1455,1745,2497,2869,CA,2846289
6,METRO31460M31460,"Madera-Chowchilla, CA MSA",664,711,922,1323,1364,CA,123109
6,METRO32900M32900,"Merced, CA MSA",629,694,838,1220,1472,CA,210554
6,METRO33700M33700,"Modesto, CA MSA",779,845,989,1412,1682,CA,446997
6,METRO34900M34900,"Napa, CA MSA",995,1121,1413,2055,2477,CA,124279
6,METRO37100M37100,"Oxnard-Thousand Oaks-Ventura, CA MSA",1117,1239,1566,2279,2628,CA,753197
6,METRO39820M39820,"Redding, CA MSA",626,713,866,1264,1523,CA,163256
6,METRO40140M40140,"Riverside-San Bernardino-Ontario, CA MSA",938,1024,1195,1697,1984,CA,3254821
6,METRO40900M40900,"Sacramento--Arden-Arcade--Roseville, CA HUD Metro FMR Area",789,899,1072,1562,1820,CA,1628197
6,METRO40900MM9270,"Yolo, CA HUD Metro FMR Area",848,929,1099,1601,1930,CA,168660
6,METRO41500M41500,"Salinas, CA MSA",917,1029,1215,1768,1841,CA,401762
6,METRO41740M41740,"San Diego-Carlsbad-San Marcos, CA MSA",1032,1177,1429,2083,2512,CA,2813833
6,METRO41860MM5775,"Oakland-Fremont, CA HUD Metro FMR Area",1040,1247,1477,2057,2524,CA,2392557
6,METRO41860MM7360,"San Francisco, CA HUD Metro FMR Area",1206,1479,1856,2463,2645,CA,1731183
6,METRO41940M41940,"San Jose-Sunnyvale-Santa Clara, CA HUD Metro FMR Area",1165,1369,1616,2321,2545,CA,1682585
6,METRO41940N06069,"San Benito County, CA HUD Metro FMR Area",872,1117,1242,1808,2181,CA,53234
6,METRO42020M42020,"San Luis Obispo-Paso Robles, CA MSA",843,1005,1230,1791,1889,CA,246681
6,METRO42060M42060,"Santa Barbara-Santa Maria-Goleta, CA MSA",1084,1223,1436,1812,2183,CA,399347
6,METRO42100M42100,"Santa Cruz-Watsonville, CA MSA",1160,1363,1784,2598,2779,CA,255602
6,METRO42220M42220,"Santa Rosa-Petaluma, CA MSA",906,1096,1370,1995,2318,CA,458614
6,METRO44700M44700,"Stockton, CA MSA",728,819,1004,1388,1765,CA,563598
6,METRO46700M46700,"Vallejo-Fairfield, CA MSA",1046,1136,1301,1790,2166,CA,394542
6,METRO47300M47300,"Visalia-Porterville, CA MSA",583,619,711,1037,1067,CA,368021
6,METRO49700M49700,"Yuba City, CA MSA",586,664,804,1170,1409,CA,139149
6,NCNTY06003N06003,"Alpine County, CA",722,775,1020,1417,1459,CA,1208
6,NCNTY06005N06005,"Amador County, CA",815,848,1111,1598,1647,CA,35100
6,NCNTY06009N06009,"Calaveras County, CA",792,793,953,1392,1608,CA,40554
6,NCNTY06011N06011,"Colusa County, CA",697,700,877,1125,1540,CA,18804
6,NCNTY06015N06015,"Del Norte County, CA",669,708,873,1271,1311,CA,27507
6,NCNTY06021N06021,"Glenn County, CA",571,614,784,1025,1053,CA,26453
6,NCNTY06023N06023,"Humboldt County, CA",614,719,943,1377,1642,CA,126518
6,NCNTY06027N06027,"Inyo County, CA",607,647,834,1209,1367,CA,17945
6,NCNTY06033N06033,"Lake County, CA",656,713,937,1365,1457,CA,58309
6,NCNTY06035N06035,"Lassen County, CA",633,689,906,1317,1424,CA,33828
6,NCNTY06043N06043,"Mariposa County, CA",722,775,1020,1417,1459,CA,17130
6,NCNTY06045N06045,"Mendocino County, CA",702,845,1048,1448,1776,CA,86265
6,NCNTY06049N06049,"Modoc County, CA",575,652,854,1228,1288,CA,9449
6,NCNTY06051N06051,"Mono County, CA",786,1067,1200,1750,2108,CA,12853
6,NCNTY06057N06057,"Nevada County, CA",797,900,1184,1709,2081,CA,92033
6,NCNTY06063N06063,"Plumas County, CA",624,694,916,1337,1608,CA,20824
6,NCNTY06091N06091,"Sierra County, CA",749,846,1113,1580,1871,CA,3555
6,NCNTY06093N06093,"Siskiyou County, CA",538,640,826,1151,1268,CA,44301
6,NCNTY06103N06103,"Tehama County, CA",588,629,804,1167,1409,CA,56039
6,NCNTY06105N06105,"Trinity County, CA",598,639,813,1155,1328,CA,13022
6,NCNTY06109N06109,"Tuolumne County, CA",678,802,1042,1400,1443,CA,54501
8,METRO14500M14500,"Boulder, CO MSA",779,886,1121,1633,1953,CO,269814
8,METRO17820M17820,"Colorado Springs, CO HUD Metro FMR Area",599,680,841,1214,1431,CO,516929
8,METRO17820N08119,"Teller County, CO HUD Metro FMR Area",626,732,962,1400,1686,CO,20555
8,METRO19740M19740,"Denver-Aurora-Broomfield, CO MSA",638,728,921,1308,1524,CO,2179240
8,METRO22660M22660,"Fort Collins-Loveland, CO MSA",644,755,880,1282,1543,CO,251494
8,METRO24300M24300,"Grand Junction, CO MSA",609,610,732,1068,1288,CO,116255
8,METRO24540M24540,"Greeley, CO MSA",589,604,730,1066,1267,CO,180926
8,METRO39380M39380,"Pueblo, CO MSA",525,547,721,943,1077,CO,141472
8,NCNTY08003N08003,"Alamosa County, CO",409,529,588,818,998,CO,14966
8,NCNTY08007N08007,"Archuleta County, CO",537,671,822,1021,1268,CO,9898
8,NCNTY08009N08009,"Baca County, CO",430,523,588,811,894,CO,4517
8,NCNTY08011N08011,"Bent County, CO",491,492,592,789,914,CO,5998
8,NCNTY08015N08015,"Chaffee County, CO",460,608,708,1032,1062,CO,16242
8,NCNTY08017N08017,"Cheyenne County, CO",491,492,592,789,914,CO,2231
8,NCNTY08021N08021,"Conejos County, CO",430,523,588,811,894,CO,8400
8,NCNTY08023N08023,"Costilla County, CO",430,523,588,811,894,CO,3663
8,NCNTY08025N08025,"Crowley County, CO",491,492,592,789,914,CO,5518
8,NCNTY08027N08027,"Custer County, CO",519,607,799,1063,1229,CO,3503
8,NCNTY08029N08029,"Delta County, CO",529,576,640,884,910,CO,27834
8,NCNTY08033N08033,"Dolores County, CO",535,669,767,1019,1264,CO,1844
8,NCNTY08037N08037,"Eagle County, CO",926,1087,1424,1793,2501,CO,41659
8,NCNTY08043N08043,"Fremont County, CO",452,527,694,971,1156,CO,46145
8,NCNTY08045N08045,"Garfield County, CO",950,1102,1244,1681,2187,CO,43791
8,NCNTY08049N08049,"Grand County, CO",581,678,892,1159,1193,CO,12442
8,NCNTY08051N08051,"Gunnison County, CO",573,638,840,1137,1474,CO,13956
8,NCNTY08053N08053,"Hinsdale County, CO",746,903,1146,1603,2009,CO,790
8,NCNTY08055N08055,"Huerfano County, CO",430,523,588,811,894,CO,7862
8,NCNTY08057N08057,"Jackson County, CO",674,756,839,1139,1416,CO,1577
8,NCNTY08061N08061,"Kiowa County, CO",491,492,592,789,914,CO,1622
8,NCNTY08063N08063,"Kit Carson County, CO",491,492,592,789,914,CO,8011
8,NCNTY08065N08065,"Lake County, CO",746,903,1146,1603,2009,CO,7812
8,NCNTY08067N08067,"La Plata County, CO",617,741,861,1225,1377,CO,43941
8,NCNTY08071N08071,"Las Animas County, CO",420,573,645,818,844,CO,15207
8,NCNTY08073N08073,"Lincoln County, CO",491,492,592,789,914,CO,6087
8,NCNTY08075N08075,"Logan County, CO",469,470,592,854,881,CO,20504
8,NCNTY08079N08079,"Mineral County, CO",746,903,1146,1603,2009,CO,831
8,NCNTY08081N08081,"Moffat County, CO",552,622,779,1074,1334,CO,13184
8,NCNTY08083N08083,"Montezuma County, CO",475,564,647,797,998,CO,23830
8,NCNTY08085N08085,"Montrose County, CO",457,616,702,968,1222,CO,33432
8,NCNTY08087N08087,"Morgan County, CO",536,564,647,839,979,CO,27171
8,NCNTY08089N08089,"Otero County, CO",446,487,588,860,937,CO,20311
8,NCNTY08091N08091,"Ouray County, CO",746,903,1146,1603,2009,CO,3742
8,NCNTY08095N08095,"Phillips County, CO",491,492,592,789,914,CO,4480
8,NCNTY08097N08097,"Pitkin County, CO",1040,1214,1598,2151,2806,CO,14872
8,NCNTY08099N08099,"Prowers County, CO",433,528,588,799,1031,CO,14483
8,NCNTY08103N08103,"Rio Blanco County, CO",674,756,839,1139,1416,CO,5986
8,NCNTY08105N08105,"Rio Grande County, CO",435,527,588,826,903,CO,12413
8,NCNTY08107N08107,"Routt County, CO",720,863,1107,1372,1944,CO,19690
8,NCNTY08109N08109,"Saguache County, CO",430,523,588,811,894,CO,5917
8,NCNTY08111N08111,"San Juan County, CO",535,669,767,1019,1264,CO,558
8,NCNTY08113N08113,"San Miguel County, CO",769,972,1177,1716,1767,CO,6594
8,NCNTY08115N08115,"Sedgwick County, CO",491,492,592,789,914,CO,2747
8,NCNTY08117N08117,"Summit County, CO",819,955,1258,1800,2209,CO,23548
8,NCNTY08121N08121,"Washington County, CO",491,492,592,789,914,CO,4926
8,NCNTY08125N08125,"Yuma County, CO",491,492,592,789,914,CO,9841
9,METRO14860MM1160,"Bridgeport, CT HUD Metro FMR Area",905,1135,1377,1646,2001,CT,345708
9,METRO14860MM1930,"Danbury, CT HUD Metro FMR Area",1095,1356,1672,2058,2473,CT,183303
9,METRO14860MM8040,"Stamford-Norwalk, CT HUD Metro FMR Area",1284,1553,1973,2600,3380,CT,353556
9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",748,896,1095,1315,1633,CT,1101732
9,METRO25540MM5480,"Southern Middlesex County, CT HUD Metro FMR Area",879,958,1241,1536,2044,CT,46886
9,METRO35300MM1160,"Milford-Ansonia-Seymour, CT HUD Metro FMR Area",1010,1098,1271,1596,1720,CT,113771
9,METRO35300MM5480,"New Haven-Meriden, CT HUD Metro FMR Area",862,978,1181,1414,1616,CT,523037
9,METRO35300MM8880,"Waterbury, CT HUD Metro FMR Area",657,840,1010,1210,1293,CT,187200
9,METRO35980M35980,"Norwich-New London, CT HUD Metro FMR Area",762,922,1084,1338,1484,CT,237630
9,METRO35980MM3280,"Colchester-Lebanon, CT HUD Metro FMR Area",751,879,1155,1381,1425,CT,21458
9,NCNTY09005N09005,"Litchfield County, CT",710,912,1094,1401,1737,CT,182193
9,NCNTY09015N09015,"Windham County, CT",652,789,945,1206,1255,CT,109091
10,METRO20100M20100,"Dover, DE MSA",750,815,903,1223,1568,DE,126697
10,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",803,915,1095,1339,1615,DE,500265
10,NCNTY10005N10005,"Sussex County, DE",686,743,829,1186,1222,DE,156638
11,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",1156,1318,1494,1927,2522,DC,572059
12,METRO14600M14600,"Bradenton-Sarasota-Venice, FL MSA",871,953,1147,1465,1609,FL,589959
12,METRO15980M15980,"Cape Coral-Fort Myers, FL MSA",879,962,1097,1503,1546,FL,440888
12,METRO19660M19660,"Deltona-Daytona Beach-Ormond Beach, FL MSA",754,809,1004,1295,1334,FL,443343
12,METRO23020M23020,"Fort Walton Beach-Crestview-Destin, FL MSA",704,810,913,1331,1506,FL,170498
12,METRO23540M23540,"Gainesville, FL MSA",683,783,891,1301,1341,FL,232392
12,METRO27260M27260,"Jacksonville, FL HUD Metro FMR Area",718,800,938,1197,1392,FL,1100491
12,METRO27260N12003,"Baker County, FL HUD Metro FMR Area",400,555,618,902,928,FL,22259
12,METRO29460M29460,"Lakeland-Winter Haven, FL MSA",665,727,840,1105,1299,FL,483924
12,METRO33100MM2680,"Fort Lauderdale, FL HUD Metro FMR Area",1010,1130,1358,1878,2385,FL,1623018
12,METRO33100MM5000,"Miami-Miami Beach-Kendall, FL HUD Metro FMR Area",946,1075,1289,1671,1968,FL,2253362
12,METRO33100MM8960,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",910,1066,1259,1780,1834,FL,1131184
12,METRO34940M34940,"Naples-Marco Island, FL MSA",1003,1112,1240,1583,1900,FL,251377
12,METRO36100M36100,"Ocala, FL MSA",699,737,846,1160,1194,FL,258916
12,METRO36740M36740,"Orlando-Kissimmee, FL MSA",917,997,1136,1432,1752,FL,1644561
12,METRO37340M37340,"Palm Bay-Melbourne-Titusville, FL MSA",675,832,963,1324,1516,FL,476230
12,METRO37380M37380,"Palm Coast, FL MSA",761,866,1087,1502,1907,FL,49832
12,METRO37460M37460,"Panama City-Lynn Haven-Panama City Beach, FL MSA",726,749,875,1230,1366,FL,148217
12,METRO37860M37860,"Pensacola-Ferry Pass-Brent, FL MSA",706,769,854,1244,1500,FL,412153
12,METRO38940M38940,"Port St. Lucie, FL MSA",815,822,1030,1328,1367,FL,319426
12,METRO39460M39460,"Punta Gorda, FL MSA",694,776,976,1424,1717,FL,141627
12,METRO42680M42680,"Sebastian-Vero Beach, FL MSA",677,806,1031,1265,1302,FL,112947
12,METRO45220M45220,"Tallahassee, FL HUD Metro FMR Area",733,806,1014,1366,1405,FL,297441
12,METRO45220N12129,"Wakulla County, FL HUD Metro FMR Area",696,738,840,1060,1092,FL,22863
12,METRO45300M45300,"Tampa-St. Petersburg-Clearwater, FL MSA",758,848,1021,1315,1603,FL,2395997
12,NCNTY12007N12007,"Bradford County, FL",439,610,676,929,959,FL,26088
12,NCNTY12013N12013,"Calhoun County, FL",597,599,717,923,956,FL,13017
12,NCNTY12017N12017,"Citrus County, FL",639,664,769,1123,1287,FL,118085
12,NCNTY12023N12023,"Columbia County, FL",624,662,751,936,1320,FL,56513
12,NCNTY12027N12027,"DeSoto County, FL",631,640,766,917,944,FL,32209
12,NCNTY12029N12029,"Dixie County, FL",515,558,620,784,1091,FL,13827
12,NCNTY12037N12037,"Franklin County, FL",597,599,717,926,955,FL,11057
