State,CBSASub,Areaname,Rent50_0,Rent50_1,Rent50_2,Rent50_3,Rent50_4,state_alpha,pop2010
1,METRO11500M11500,"Anniston-Oxford, AL MSA",521,545,716,925,963,AL,118572
1,METRO12220M12220,"Auburn-Opelika, AL MSA",636,641,867,1194,1465,AL,140247
1,METRO13820M13820,"Birmingham-Hoover, AL HUD Metro FMR Area",595,712,844,1109,1247,AL,1017381
1,METRO13820N01021,"Chilton County, AL HUD Metro FMR Area",430,483,609,815,1079,AL,43643
1,METRO13820N01127,"Walker County, AL HUD Metro FMR Area",540,551,668,923,1121,AL,67023
1,METRO17980M17980,"Columbus, GA-AL MSA",588,689,817,1126,1447,AL,52947
1,METRO19460M19460,"Decatur, AL MSA",495,598,709,983,1013,AL,153829
1,METRO20020M20020,"Dothan, AL HUD Metro FMR Area",494,529,681,908,1122,AL,128337
1,METRO20020N01067,"Henry County, AL HUD Metro FMR Area",444,475,612,902,1009,AL,17302
1,METRO22520M22520,"Florence-Muscle Shoals, AL MSA",505,508,649,867,870,AL,147137
1,METRO23460M23460,"Gadsden, AL MSA",394,508,662,824,930,AL,104430
1,METRO26620M26620,"Huntsville, AL MSA",554,619,764,1051,1111,AL,417593
1,METRO33660M33660,"Mobile, AL MSA",670,699,829,1111,1277,AL,412992
1,METRO33860M33860,"Montgomery, AL MSA",673,711,845,1162,1381,AL,374536
1,METRO46220M46220,"Tuscaloosa, AL MSA",481,611,808,1014,1151,AL,219461
1,NCNTY01003N01003,"Baldwin County, AL",538,701,831,1225,1438,AL,182265
1,NCNTY01005N01005,"Barbour County, AL",523,527,713,888,953,AL,27457
1,NCNTY01011N01011,"Bullock County, AL",481,505,599,791,1061,AL,10914
1,NCNTY01013N01013,"Butler County, AL",453,456,599,870,894,AL,20947
1,NCNTY01017N01017,"Chambers County, AL",543,546,739,920,1098,AL,34215
1,NCNTY01019N01019,"Cherokee County, AL",558,580,695,1024,1037,AL,25989
1,NCNTY01023N01023,"Choctaw County, AL",549,553,748,932,1116,AL,13859
1,NCNTY01025N01025,"Clarke County, AL",461,464,599,836,891,AL,25833
1,NCNTY01027N01027,"Clay County, AL",445,448,599,803,806,AL,13932
1,NCNTY01029N01029,"Cleburne County, AL",534,537,727,905,972,AL,14972
1,NCNTY01031N01031,"Coffee County, AL",518,522,669,907,937,AL,49948
1,NCNTY01035N01035,"Conecuh County, AL",459,462,599,883,886,AL,13228
1,NCNTY01037N01037,"Coosa County, AL",493,519,615,766,822,AL,11539
1,NCNTY01039N01039,"Covington County, AL",491,495,640,925,1027,AL,37765
1,NCNTY01041N01041,"Crenshaw County, AL",440,443,599,845,894,AL,13906
1,NCNTY01043N01043,"Cullman County, AL",522,531,650,819,869,AL,80406
1,NCNTY01045N01045,"Dale County, AL",429,505,644,938,1127,AL,50251
1,NCNTY01047N01047,"Dallas County, AL",387,449,607,777,990,AL,43820
1,NCNTY01049N01049,"DeKalb County, AL",435,565,731,914,1166,AL,71109
1,NCNTY01053N01053,"Escambia County, AL",497,519,615,766,894,AL,38319
1,NCNTY01057N01057,"Fayette County, AL",481,505,599,786,1061,AL,17241
1,NCNTY01059N01059,"Franklin County, AL",449,452,611,761,912,AL,31704
1,NCNTY01071N01071,"Jackson County, AL",501,526,624,777,855,AL,53227
1,NCNTY01075N01075,"Lamar County, AL",481,505,599,746,894,AL,14564
1,NCNTY01087N01087,"Macon County, AL",458,461,624,777,884,AL,21452
1,NCNTY01091N01091,"Marengo County, AL",475,478,599,796,801,AL,21027
1,NCNTY01093N01093,"Marion County, AL",481,491,599,869,872,AL,30776
1,NCNTY01095N01095,"Marshall County, AL",458,461,613,845,848,AL,93019
1,NCNTY01099N01099,"Monroe County, AL",481,505,599,883,1061,AL,23068
1,NCNTY01105N01105,"Perry County, AL",459,462,599,874,894,AL,10591
1,NCNTY01107N01107,"Pickens County, AL",440,443,600,747,802,AL,19746
1,NCNTY01109N01109,"Pike County, AL",530,553,656,963,966,AL,32899
1,NCNTY01111N01111,"Randolph County, AL",515,519,656,817,877,AL,22913
1,NCNTY01119N01119,"Sumter County, AL",530,558,661,823,927,AL,13763
1,NCNTY01121N01121,"Talladega County, AL",480,483,654,893,896,AL,82291
1,NCNTY01123N01123,"Tallapoosa County, AL",490,493,622,847,850,AL,41616
1,NCNTY01129N01129,"Washington County, AL",481,505,599,883,899,AL,17581
1,NCNTY01131N01131,"Wilcox County, AL",440,443,599,746,801,AL,11670
1,NCNTY01133N01133,"Winston County, AL",481,505,599,820,1061,AL,24484
2,METRO11260M11260,"Anchorage, AK HUD Metro FMR Area",866,1002,1283,1891,2272,AK,291826
2,METRO11260N02170,"Matanuska-Susitna Borough, AK HUD Metro FMR Area",694,803,1063,1566,1883,AK,88995
2,METRO21820M21820,"Fairbanks, AK MSA",878,1091,1476,2175,2535,AK,97581
2,NCNTY02013N02013,"Aleutians East Borough, AK",660,775,919,1145,1327,AK,3141
2,NCNTY02016N02016,"Aleutians West Census Area, AK",929,1155,1562,1945,2255,AK,5561
2,NCNTY02050N02050,"Bethel Census Area, AK",911,1042,1410,1756,1884,AK,17013
2,NCNTY02060N02060,"Bristol Bay Borough, AK",876,902,1220,1641,1647,AK,997
2,NCNTY02068N02068,"Denali Borough, AK",997,1172,1389,2047,2054,AK,1826
2,NCNTY02070N02070,"Dillingham Census Area, AK",813,955,1132,1410,1635,AK,4847
2,NCNTY02100N02100,"Haines Borough, AK",673,759,937,1381,1385,AK,2508
2,NCNTY02105N02105,"Hoonah-Angoon Census Area, AK",564,581,786,979,1214,AK,2150
2,NCNTY02110N02110,"Juneau City and Borough, AK",822,996,1348,1764,2097,AK,31275
2,NCNTY02122N02122,"Kenai Peninsula Borough, AK",708,751,940,1178,1540,AK,55400
2,NCNTY02130N02130,"Ketchikan Gateway Borough, AK",695,897,1168,1721,1868,AK,13477
2,NCNTY02150N02150,"Kodiak Island Borough, AK",723,852,1065,1569,1886,AK,13592
2,NCNTY02164N02164,"Lake and Peninsula Borough, AK",570,670,794,1067,1406,AK,1631
2,NCNTY02180N02180,"Nome Census Area, AK",854,1061,1436,1788,1919,AK,9492
2,NCNTY02185N02185,"North Slope Borough, AK",851,1073,1272,1584,2039,AK,9430
2,NCNTY02188N02188,"Northwest Arctic Borough, AK",1120,1169,1386,1726,1852,AK,7523
2,NCNTY02195N02195,"Petersburg Census Area, AK",719,740,1001,1247,1773,AK,3815
2,NCNTY02198N02198,"Prince of Wales-Hyder Census Area, AK",719,724,979,1219,1308,AK,5559
2,NCNTY02220N02220,"Sitka City and Borough, AK",850,902,1220,1699,1762,AK,8881
2,NCNTY02230N02230,"Skagway Municipality, AK",893,1049,1244,1549,1796,AK,968
2,NCNTY02240N02240,"Southeast Fairbanks Census Area, AK",650,768,1018,1268,1751,AK,7029
2,NCNTY02261N02261,"Valdez-Cordova Census Area, AK",788,834,1042,1467,1585,AK,9636
2,NCNTY02270N02270,"Wade Hampton Census Area, AK",654,768,911,1135,1315,AK,7459
2,NCNTY02275N02275,"Wrangell City and Borough, AK",610,663,850,1253,1257,AK,2369
2,NCNTY02282N02282,"Yakutat City and Borough, AK",650,706,905,1334,1603,AK,662
2,NCNTY02290N02290,"Yukon-Koyukuk Census Area, AK",621,638,769,958,1193,AK,5588
4,METRO22380M22380,"Flagstaff, AZ MSA",834,968,1212,1538,1960,AZ,134421
4,METRO29420M29420,"Lake Havasu City-Kingman, AZ MSA",505,624,797,1081,1250,AZ,200186
4,METRO38060M38060,"Phoenix-Mesa-Glendale, AZ MSA",620,782,966,1423,1662,AZ,4192887
4,METRO39140M39140,"Prescott, AZ MSA",590,670,847,1248,1319,AZ,211033
4,METRO46060M46060,"Tucson, AZ MSA",522,652,877,1288,1532,AZ,980263
4,METRO49740M49740,"Yuma, AZ MSA",647,692,913,1345,1541,AZ,195751
4,NCNTY04001N04001,"Apache County, AZ",399,487,659,825,991,AZ,71518
4,NCNTY04003N04003,"Cochise County, AZ",641,663,829,1197,1468,AZ,131346
4,NCNTY04007N04007,"Gila County, AZ",663,690,930,1343,1575,AZ,53597
4,NCNTY04009N04009,"Graham County, AZ",478,674,803,1183,1187,AZ,37220
4,NCNTY04011N04011,"Greenlee County, AZ",515,534,723,900,966,AZ,8437
4,NCNTY04012N04012,"La Paz County, AZ",568,589,797,993,1237,AZ,20489
4,NCNTY04017N04017,"Navajo County, AZ",574,578,782,1103,1114,AZ,107449
4,NCNTY04023N04023,"Santa Cruz County, AZ",573,648,804,1014,1424,AZ,47420
5,METRO22220M22220,"Fayetteville-Springdale-Rogers, AR HUD Metro FMR Area",520,594,764,1126,1328,AR,440121
5,METRO22900M22900,"Fort Smith, AR-OK HUD Metro FMR Area",517,520,682,909,1024,AR,187692
5,METRO22900N05047,"Franklin County, AR HUD Metro FMR Area",469,472,639,823,960,AR,18125
5,METRO26300M26300,"Hot Springs, AR MSA",506,628,850,1131,1388,AR,96024
5,METRO27860MM3700,"Jonesboro, AR HUD Metro FMR Area",402,535,661,929,932,AR,96443
5,METRO27860N05111,"Poinsett County, AR HUD Metro FMR Area",366,446,584,856,1008,AR,24583
5,METRO30780M30780,"Little Rock-North Little Rock-Conway, AR HUD Metro FMR Area",572,661,794,1110,1232,AR,681904
5,METRO30780N05053,"Grant County, AR HUD Metro FMR Area",421,493,584,861,1034,AR,17853
5,METRO32820M32820,"Memphis, TN-MS-AR HUD Metro FMR Area",659,752,892,1219,1359,AR,50902
5,METRO38220M38220,"Pine Bluff, AR MSA",439,517,688,862,1054,AR,100258
5,METRO45500M45500,"Texarkana, TX-Texarkana, AR MSA",512,665,817,1018,1092,AR,43462
5,NCNTY05001N05001,"Arkansas County, AR",460,463,627,781,889,AR,19019
5,NCNTY05003N05003,"Ashley County, AR",429,432,584,791,794,AR,21853
5,NCNTY05005N05005,"Baxter County, AR",482,489,653,957,1157,AR,41513
5,NCNTY05009N05009,"Boone County, AR",465,469,634,885,1064,AR,36903
5,NCNTY05011N05011,"Bradley County, AR",413,434,587,852,855,AR,11508
5,NCNTY05013N05013,"Calhoun County, AR",472,475,643,801,973,AR,5368
5,NCNTY05015N05015,"Carroll County, AR",486,490,649,846,867,AR,27446
5,NCNTY05017N05017,"Chicot County, AR",431,434,584,861,1034,AR,11800
5,NCNTY05019N05019,"Clark County, AR",464,467,616,817,823,AR,22995
5,NCNTY05021N05021,"Clay County, AR",429,432,584,758,800,AR,16083
5,NCNTY05023N05023,"Cleburne County, AR",497,500,641,842,983,AR,25970
5,NCNTY05027N05027,"Columbia County, AR",429,432,584,822,825,AR,24552
5,NCNTY05029N05029,"Conway County, AR",518,521,705,878,1143,AR,21273
5,NCNTY05037N05037,"Cross County, AR",513,517,667,918,1113,AR,17870
5,NCNTY05039N05039,"Dallas County, AR",455,493,584,861,1021,AR,8116
5,NCNTY05041N05041,"Desha County, AR",430,433,586,805,1008,AR,13008
5,NCNTY05043N05043,"Drew County, AR",448,451,610,877,1080,AR,18509
5,NCNTY05049N05049,"Fulton County, AR",429,432,584,727,884,AR,12245
5,NCNTY05055N05055,"Greene County, AR",417,495,666,924,1180,AR,42090
5,NCNTY05057N05057,"Hempstead County, AR",473,495,606,755,985,AR,22609
5,NCNTY05059N05059,"Hot Spring County, AR",491,531,630,839,974,AR,32923
5,NCNTY05061N05061,"Howard County, AR",390,432,584,767,945,AR,13789
5,NCNTY05063N05063,"Independence County, AR",460,463,626,793,1005,AR,36647
5,NCNTY05065N05065,"Izard County, AR",429,432,584,727,802,AR,13696
5,NCNTY05067N05067,"Jackson County, AR",432,435,588,866,1041,AR,17997
5,NCNTY05071N05071,"Johnson County, AR",462,465,624,777,956,AR,25540
5,NCNTY05073N05073,"Lafayette County, AR",429,432,584,861,884,AR,7645
5,NCNTY05075N05075,"Lawrence County, AR",429,432,584,777,929,AR,17415
5,NCNTY05077N05077,"Lee County, AR",487,526,624,799,834,AR,10424
5,NCNTY05081N05081,"Little River County, AR",418,432,584,727,1034,AR,13171
5,NCNTY05083N05083,"Logan County, AR",347,432,584,727,814,AR,22353
5,NCNTY05089N05089,"Marion County, AR",430,433,586,730,858,AR,16653
5,NCNTY05093N05093,"Mississippi County, AR",398,471,637,847,940,AR,46480
5,NCNTY05095N05095,"Monroe County, AR",450,453,613,833,1054,AR,8149
5,NCNTY05097N05097,"Montgomery County, AR",495,498,674,839,1020,AR,9487
5,NCNTY05099N05099,"Nevada County, AR",434,437,591,763,1026,AR,8997
5,NCNTY05101N05101,"Newton County, AR",429,432,584,727,884,AR,8330
5,NCNTY05103N05103,"Ouachita County, AR",450,452,584,752,780,AR,26120
5,NCNTY05107N05107,"Phillips County, AR",443,446,604,890,985,AR,21757
5,NCNTY05109N05109,"Pike County, AR",443,446,584,727,884,AR,11291
5,NCNTY05113N05113,"Polk County, AR",448,451,584,782,785,AR,20662
5,NCNTY05115N05115,"Pope County, AR",483,486,650,887,1151,AR,61754
5,NCNTY05117N05117,"Prairie County, AR",455,493,584,861,1034,AR,8715
5,NCNTY05121N05121,"Randolph County, AR",430,433,586,748,887,AR,17969
5,NCNTY05123N05123,"St. Francis County, AR",479,500,593,825,949,AR,28258
5,NCNTY05127N05127,"Scott County, AR",435,438,592,737,896,AR,11233
5,NCNTY05129N05129,"Searcy County, AR",429,432,584,727,780,AR,8195
5,NCNTY05133N05133,"Sevier County, AR",466,473,597,766,837,AR,17058
5,NCNTY05135N05135,"Sharp County, AR",429,432,584,768,876,AR,17264
5,NCNTY05137N05137,"Stone County, AR",457,460,622,799,941,AR,12394
5,NCNTY05139N05139,"Union County, AR",515,518,701,873,1001,AR,41639
5,NCNTY05141N05141,"Van Buren County, AR",455,493,584,741,884,AR,17295
5,NCNTY05145N05145,"White County, AR",471,475,642,946,995,AR,77076
5,NCNTY05147N05147,"Woodruff County, AR",429,432,584,861,884,AR,7260
5,NCNTY05149N05149,"Yell County, AR",429,432,584,861,1034,AR,22185
6,METRO12540M12540,"Bakersfield-Delano, CA MSA",673,678,887,1301,1571,CA,839631
6,METRO17020M17020,"Chico, CA MSA",562,703,927,1323,1642,CA,220000
6,METRO20940M20940,"El Centro, CA MSA",497,605,782,1152,1385,CA,174528
6,METRO23420M23420,"Fresno, CA MSA",686,714,901,1266,1477,CA,930450
6,METRO25260M25260,"Hanford-Corcoran, CA MSA",533,630,853,1213,1275,CA,152982
6,METRO31100MM4480,"Los Angeles-Long Beach, CA HUD Metro FMR Area",993,1201,1550,2096,2335,CA,9818605
6,METRO31100MM5945,"Orange County, CA HUD Metro FMR Area",1194,1372,1719,2405,2678,CA,3010232
6,METRO31460M31460,"Madera-Chowchilla, CA MSA",690,695,940,1366,1498,CA,150865
6,METRO32900M32900,"Merced, CA MSA",530,614,808,1191,1431,CA,255793
6,METRO33700M33700,"Modesto, CA MSA",617,762,977,1440,1671,CA,514453
6,METRO34900M34900,"Napa, CA MSA",975,1222,1635,2333,2341,CA,136484
6,METRO37100M37100,"Oxnard-Thousand Oaks-Ventura, CA MSA",1042,1245,1671,2308,2671,CA,823318
6,METRO39820M39820,"Redding, CA MSA",754,776,975,1437,1601,CA,177223
6,METRO40140M40140,"Riverside-San Bernardino-Ontario, CA MSA",788,908,1153,1629,1987,CA,4224851
6,METRO40900M40900,"Sacramento--Arden-Arcade--Roseville, CA HUD Metro FMR Area",726,865,1086,1600,1923,CA,1948278
6,METRO40900MM9270,"Yolo, CA HUD Metro FMR Area",813,878,1186,1748,2039,CA,200849
6,METRO41500M41500,"Salinas, CA MSA",943,1060,1335,1947,2177,CA,415057
6,METRO41740M41740,"San Diego-Carlsbad-San Marcos, CA MSA",1049,1153,1512,2198,2678,CA,3095313
6,METRO41860MM5775,"Oakland-Fremont, CA HUD Metro FMR Area",1120,1358,1708,2385,2926,CA,2559296
6,METRO41860MM7360,"San Francisco, CA HUD Metro FMR Area",1378,1794,2263,3074,3717,CA,1776095
6,METRO41940M41940,"San Jose-Sunnyvale-Santa Clara, CA HUD Metro FMR Area",1317,1541,1965,2771,3141,CA,1781642
6,METRO41940N06069,"San Benito County, CA HUD Metro FMR Area",820,1019,1378,2031,2441,CA,55269
6,METRO42020M42020,"San Luis Obispo-Paso Robles, CA MSA",934,1080,1394,2054,2142,CA,269637
6,METRO42060M42060,"Santa Barbara-Santa Maria-Goleta, CA MSA",1117,1283,1538,2055,2379,CA,423895
6,METRO42100M42100,"Santa Cruz-Watsonville, CA MSA",1146,1387,1876,2418,2698,CA,262382
6,METRO42220M42220,"Santa Rosa-Petaluma, CA MSA",958,1117,1462,2154,2525,CA,483878
6,METRO44700M44700,"Stockton, CA MSA",643,766,1005,1481,1780,CA,685306
6,METRO46700M46700,"Vallejo-Fairfield, CA MSA",814,1024,1283,1891,2248,CA,413344
6,METRO47300M47300,"Visalia-Porterville, CA MSA",619,635,827,1219,1417,CA,442179
6,METRO49700M49700,"Yuba City, CA MSA",585,704,902,1303,1543,CA,166892
6,NCNTY06003N06003,"Alpine County, CA",605,614,831,1035,1341,CA,1175
6,NCNTY06005N06005,"Amador County, CA",644,800,1082,1436,1747,CA,38091
6,NCNTY06009N06009,"Calaveras County, CA",682,743,937,1381,1660,CA,45578
6,NCNTY06011N06011,"Colusa County, CA",593,597,808,1191,1431,CA,21419
6,NCNTY06015N06015,"Del Norte County, CA",650,655,886,1306,1425,CA,28610
6,NCNTY06021N06021,"Glenn County, CA",614,618,836,1206,1481,CA,28122
6,NCNTY06023N06023,"Humboldt County, CA",677,744,1003,1478,1720,CA,134623
6,NCNTY06027N06027,"Inyo County, CA",771,803,955,1407,1691,CA,18546
6,NCNTY06033N06033,"Lake County, CA",691,696,941,1387,1401,CA,64665
6,NCNTY06035N06035,"Lassen County, CA",688,727,984,1376,1381,CA,34895
6,NCNTY06043N06043,"Mariposa County, CA",659,670,906,1128,1462,CA,18251
6,NCNTY06045N06045,"Mendocino County, CA",868,929,1227,1691,2044,CA,87841
6,NCNTY06049N06049,"Modoc County, CA",468,542,643,948,1131,CA,9686
6,NCNTY06051N06051,"Mono County, CA",901,1030,1221,1521,1971,CA,14202
6,NCNTY06057N06057,"Nevada County, CA",1095,1102,1460,2151,2488,CA,98764
6,NCNTY06063N06063,"Plumas County, CA",575,714,966,1203,1589,CA,20007
6,NCNTY06091N06091,"Sierra County, CA",793,806,1090,1606,1759,CA,3240
6,NCNTY06093N06093,"Siskiyou County, CA",563,670,856,1248,1405,CA,44900
6,NCNTY06103N06103,"Tehama County, CA",493,613,829,1169,1340,CA,63463
6,NCNTY06105N06105,"Trinity County, CA",648,652,872,1285,1544,CA,13786
6,NCNTY06109N06109,"Tuolumne County, CA",619,751,1016,1497,1502,CA,55365
8,METRO14500M14500,"Boulder, CO MSA",927,1077,1332,1963,2332,CO,294567
8,METRO17820M17820,"Colorado Springs, CO HUD Metro FMR Area",575,714,927,1366,1642,CO,622263
8,METRO17820N08119,"Teller County, CO HUD Metro FMR Area",584,753,941,1358,1363,CO,23350
8,METRO19740M19740,"Denver-Aurora-Broomfield, CO MSA",723,893,1156,1696,1967,CO,2543482
8,METRO22660M22660,"Fort Collins-Loveland, CO MSA",635,786,946,1394,1675,CO,299630
8,METRO24300M24300,"Grand Junction, CO MSA",516,615,818,1205,1385,CO,146723
8,METRO24540M24540,"Greeley, CO MSA",555,649,834,1224,1477,CO,252825
8,METRO39380M39380,"Pueblo, CO MSA",486,589,771,1103,1191,CO,159063
8,NCNTY08003N08003,"Alamosa County, CO",553,576,685,853,915,CO,15445
8,NCNTY08007N08007,"Archuleta County, CO",670,674,875,1144,1169,CO,12084
8,NCNTY08009N08009,"Baca County, CO",519,542,643,948,987,CO,3788
8,NCNTY08011N08011,"Bent County, CO",485,489,661,823,1015,CO,6499
8,NCNTY08015N08015,"Chaffee County, CO",606,611,826,1217,1419,CO,17809
8,NCNTY08017N08017,"Cheyenne County, CO",472,475,643,881,987,CO,1836
8,NCNTY08021N08021,"Conejos County, CO",519,542,643,801,859,CO,8256
8,NCNTY08023N08023,"Costilla County, CO",587,613,727,1071,1075,CO,3524
8,NCNTY08025N08025,"Crowley County, CO",503,506,685,857,1213,CO,5823
8,NCNTY08027N08027,"Custer County, CO",472,475,643,837,987,CO,4255
8,NCNTY08029N08029,"Delta County, CO",599,603,816,1016,1407,CO,30952
8,NCNTY08033N08033,"Dolores County, CO",519,542,643,948,987,CO,2064
8,NCNTY08037N08037,"Eagle County, CO",988,995,1346,1742,2214,CO,52197
8,NCNTY08043N08043,"Fremont County, CO",584,601,723,1039,1121,CO,46824
8,NCNTY08045N08045,"Garfield County, CO",847,853,1154,1443,2044,CO,56389
8,NCNTY08049N08049,"Grand County, CO",670,674,912,1277,1282,CO,14843
8,NCNTY08051N08051,"Gunnison County, CO",610,691,935,1164,1565,CO,15324
8,NCNTY08053N08053,"Hinsdale County, CO",669,673,874,1198,1342,CO,843
8,NCNTY08055N08055,"Huerfano County, CO",501,505,683,851,913,CO,6711
8,NCNTY08057N08057,"Jackson County, CO",588,592,768,957,1179,CO,1394
8,NCNTY08061N08061,"Kiowa County, CO",531,535,694,864,998,CO,1398
8,NCNTY08063N08063,"Kit Carson County, CO",472,475,643,801,1134,CO,8270
8,NCNTY08065N08065,"Lake County, CO",690,747,1011,1259,1552,CO,7310
8,NCNTY08067N08067,"La Plata County, CO",760,810,1008,1366,1756,CO,51334
8,NCNTY08071N08071,"Las Animas County, CO",537,540,731,1017,1021,CO,15507
8,NCNTY08073N08073,"Lincoln County, CO",530,533,681,848,1045,CO,5467
8,NCNTY08075N08075,"Logan County, CO",426,529,716,892,1057,CO,22709
8,NCNTY08079N08079,"Mineral County, CO",492,495,643,801,987,CO,712
8,NCNTY08081N08081,"Moffat County, CO",594,598,761,1121,1125,CO,13795
8,NCNTY08083N08083,"Montezuma County, CO",583,609,722,1064,1279,CO,25535
8,NCNTY08085N08085,"Montrose County, CO",547,633,856,1209,1516,CO,41276
8,NCNTY08087N08087,"Morgan County, CO",536,540,704,911,999,CO,28159
8,NCNTY08089N08089,"Otero County, CO",398,494,669,833,894,CO,18831
8,NCNTY08091N08091,"Ouray County, CO",750,755,1022,1506,1655,CO,4436
8,NCNTY08095N08095,"Phillips County, CO",493,497,663,826,886,CO,4442
8,NCNTY08097N08097,"Pitkin County, CO",936,1163,1574,2085,2103,CO,17148
8,NCNTY08099N08099,"Prowers County, CO",472,475,643,804,875,CO,12551
8,NCNTY08103N08103,"Rio Blanco County, CO",531,534,723,1065,1118,CO,6666
8,NCNTY08105N08105,"Rio Grande County, CO",539,563,667,886,1181,CO,11982
8,NCNTY08107N08107,"Routt County, CO",711,958,1181,1617,1622,CO,23509
8,NCNTY08109N08109,"Saguache County, CO",520,543,644,818,1141,CO,6108
8,NCNTY08111N08111,"San Juan County, CO",691,792,1071,1578,1644,CO,699
8,NCNTY08113N08113,"San Miguel County, CO",984,1271,1556,2261,2690,CO,7359
8,NCNTY08115N08115,"Sedgwick County, CO",519,542,643,915,918,CO,2379
8,NCNTY08117N08117,"Summit County, CO",813,1103,1366,1793,2282,CO,27994
8,NCNTY08121N08121,"Washington County, CO",472,475,643,801,868,CO,4814
8,NCNTY08125N08125,"Yuma County, CO",472,475,643,849,1001,CO,10043
9,METRO14860MM1160,"Bridgeport, CT HUD Metro FMR Area",877,1101,1401,1833,1985,CT,357563
9,METRO14860MM1930,"Danbury, CT HUD Metro FMR Area",1103,1257,1701,2121,2683,CT,194747
9,METRO14860MM8040,"Stamford-Norwalk, CT HUD Metro FMR Area",1413,1713,2127,2649,3296,CT,364519
9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",732,918,1144,1425,1655,CT,1164104
9,METRO25540MM5480,"Southern Middlesex County, CT HUD Metro FMR Area",961,968,1309,1821,1828,CT,48277
9,METRO35300MM1160,"Milford-Ansonia-Seymour, CT HUD Metro FMR Area",1017,1073,1326,1678,1870,CT,120182
9,METRO35300MM5480,"New Haven-Meriden, CT HUD Metro FMR Area",874,1055,1316,1639,1818,CT,546503
9,METRO35300MM8880,"Waterbury, CT HUD Metro FMR Area",626,846,1032,1285,1396,CT,195792
9,METRO35980M35980,"Norwich-New London, CT HUD Metro FMR Area",767,863,1133,1450,1672,CT,250679
9,METRO35980MM3280,"Colchester-Lebanon, CT HUD Metro FMR Area",802,876,1185,1476,1717,CT,23376
9,NCNTY09005N09005,"Litchfield County, CT",852,865,1111,1407,1669,CT,189927
9,NCNTY09015N09015,"Windham County, CT",594,745,999,1244,1393,CT,118428
10,METRO20100M20100,"Dover, DE MSA",715,915,1085,1520,1917,DE,162310
10,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",814,959,1156,1440,1546,DE,538479
10,NCNTY10005N10005,"Sussex County, DE",784,802,1085,1481,1724,DE,197145
11,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",1260,1328,1574,2107,2646,DC,601723
12,METRO15980M15980,"Cape Coral-Fort Myers, FL MSA",753,758,960,1303,1341,FL,618754
12,METRO18880M18880,"Crestview-Fort Walton Beach-Destin, FL MSA",765,770,963,1419,1659,FL,180822
12,METRO19660M19660,"Deltona-Daytona Beach-Ormond Beach, FL MSA",604,777,956,1306,1406,FL,494593
12,METRO23540M23540,"Gainesville, FL MSA",727,747,949,1268,1649,FL,264275
12,METRO27260M27260,"Jacksonville, FL HUD Metro FMR Area",671,827,994,1311,1604,FL,1318481
12,METRO27260N12003,"Baker County, FL HUD Metro FMR Area",516,645,765,1021,1112,FL,27115
12,METRO29460M29460,"Lakeland-Winter Haven, FL MSA",687,691,895,1214,1478,FL,602095
12,METRO33100MM2680,"Fort Lauderdale, FL HUD Metro FMR Area",764,994,1263,1801,2237,FL,1748066
12,METRO33100MM5000,"Miami-Miami Beach-Kendall, FL HUD Metro FMR Area",801,976,1250,1715,2004,FL,2496435
12,METRO33100MM8960,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",752,965,1206,1628,1945,FL,1320134
12,METRO34940M34940,"Naples-Marco Island, FL MSA",746,858,1069,1396,1719,FL,321520
12,METRO35840M35840,"North Port-Bradenton-Sarasota, FL MSA",717,798,1021,1368,1607,FL,702281
12,METRO36100M36100,"Ocala, FL MSA",542,672,842,1135,1139,FL,331298
12,METRO36740M36740,"Orlando-Kissimmee-Sanford, FL MSA",746,882,1052,1403,1697,FL,2134411
12,METRO37340M37340,"Palm Bay-Melbourne-Titusville, FL MSA",573,749,927,1283,1526,FL,543376
12,METRO37380M37380,"Palm Coast, FL MSA",669,750,978,1273,1397,FL,95696
12,METRO37460M37460,"Panama City-Lynn Haven-Panama City Beach, FL MSA",749,797,945,1287,1626,FL,168852
12,METRO37860M37860,"Pensacola-Ferry Pass-Brent, FL MSA",654,745,883,1190,1544,FL,448991
12,METRO38940M38940,"Port St. Lucie, FL MSA",729,808,1001,1376,1622,FL,424107
12,METRO39460M39460,"Punta Gorda, FL MSA",542,714,911,1294,1298,FL,159978
12,METRO42680M42680,"Sebastian-Vero Beach, FL MSA",564,699,871,1172,1176,FL,138028
12,METRO45220M45220,"Tallahassee, FL HUD Metro FMR Area",752,799,965,1237,1682,FL,336637
12,METRO45220N12129,"Wakulla County, FL HUD Metro FMR Area",601,605,818,1103,1449,FL,30776
12,METRO45300M45300,"Tampa-St. Petersburg-Clearwater, FL MSA",650,815,1022,1364,1633,FL,2783243
12,NCNTY12007N12007,"Bradford County, FL",519,542,643,948,951,FL,28520
12,NCNTY12013N12013,"Calhoun County, FL",519,533,643,801,905,FL,14625
12,NCNTY12017N12017,"Citrus County, FL",630,634,808,1070,1333,FL,141236
12,NCNTY12023N12023,"Columbia County, FL",533,688,829,1222,1468,FL,67531
12,NCNTY12027N12027,"DeSoto County, FL",568,593,703,959,963,FL,34862
12,NCNTY12029N12029,"Dixie County, FL",519,542,643,939,942,FL,16422
